hour,day_of_week,is_weekend,distance_km,log_distance,weather_severity,delivery_duration,pickup_lat,pickup_lon,drop_lat,drop_lon,service_type_grocery,service_type_parcel,city_KHI,city_LHR,distance_bucket_Short,distance_bucket_Medium,distance_bucket_Long
21,1,0,1.24,0.8064758658669485,2.98,-4.0,31.45748,74.26499,31.48898324552206,74.29802169884489,False,False,False,True,False,False,False
8,2,0,11.87,2.554899021608035,3.1399999999999997,14.0,24.92043,67.09709,24.96432369303073,67.1227220221384,False,True,True,False,False,True,False
12,2,0,5.03,1.7967470107390942,2.7600000000000002,-3.0,31.5633,74.32213,31.58842123067497,74.33522689053332,False,False,False,True,True,False,False
12,2,0,9.2,2.322387720290225,2.586,8.0,33.67301,73.04195,33.68786663061248,73.05612111031326,True,False,False,False,True,False,False
17,2,0,8.77,2.2793164660546914,2.06,11.0,33.67047,73.06183,33.6856534292004,73.07191322556706,False,True,False,False,True,False,False
17,2,0,13.95,2.7047112998366956,2.2600000000000002,18.0,24.85007,67.04917,24.87609620007092,67.08741163935834,False,True,True,False,False,True,False
21,2,0,5.45,1.864080130807681,3.62,0.0,24.87576,67.02055,24.89383584224532,67.04687658659606,False,True,True,False,True,False,False
11,2,0,10.43,2.4362414778067194,2.36,16.0,24.80066,67.14554,24.84839996918816,67.17488601516705,False,False,True,False,False,True,False
9,2,0,6.75,2.0476928433652555,1.56,13.0,31.51719,74.25485,31.53472121395589,74.2675128778921,False,False,False,True,True,False,False
14,2,0,14.38,2.733067964077498,4.14,36.0,24.90239,67.01391,24.94876042833244,67.04338897006406,False,False,True,False,False,True,False
20,2,0,8.41,2.2417729535972883,0.32000000000000023,11.0,24.82477,67.14867,24.85331417289164,67.17446130289669,False,True,True,False,True,False,False
10,1,0,10.32,2.4265710727750367,3.8699999999999997,4.0,24.80669,67.02146,24.81725058070104,67.05413433733177,True,False,True,False,False,True,False
8,2,0,3.81,1.5706970841176697,2.422,-7.0,31.57694,74.27355,31.59371866340778,74.28629027222364,False,False,False,True,False,False,False
9,2,0,7.05,2.085672091430472,2.27,15.0,24.90021,67.14312,24.9233881374383,67.16942588618635,True,False,True,False,True,False,False
13,2,0,3.49,1.501852701754163,2.78,5.0,31.52548,74.28477,31.57434289934937,74.31180127504255,False,False,False,True,False,False,False
15,2,0,2.08,1.1249295969854831,2.8399999999999994,-5.0,33.68174,73.07434,33.721575789555324,73.10434676916738,True,False,False,False,False,False,False
11,2,0,6.43,2.005525858729668,2.36,-4.0,24.90174,67.12586,24.940519498814304,67.17173738482036,True,False,True,False,True,False,False
12,2,0,4.76,1.7509374747077997,2.7600000000000002,2.0,31.51187,74.34415,31.54254075628576,74.37505062507265,False,True,False,True,False,False,False
14,2,0,7.9,2.186051276738094,4.14,8.0,24.9413,67.0964,24.964624662315547,67.10681874293266,False,True,True,False,True,False,False
18,2,0,4.73,1.7457155307266483,1.67,9.0,31.52842,74.32156,31.542829779467223,74.34232134195103,False,False,False,True,False,False,False
13,2,0,8.75,2.277267285009756,2.78,12.0,31.47964,74.26291,31.49897030565816,74.29860307567803,False,False,False,True,True,False,False
21,2,0,13.63,2.683074215032033,3.62,23.0,24.80324,67.05753,24.815990824078845,67.0992142311766,True,False,True,False,False,True,False
13,1,0,3.09,1.4085449700547104,3.122,13.0,24.81083,67.10267,24.840958816594345,67.14327595399445,False,True,True,False,False,False,False
20,2,0,5.7,1.9021075263969205,0.32000000000000023,13.0,24.90938,67.10748,24.93775380812235,67.14502558475414,True,False,True,False,True,False,False
12,2,0,7.31,2.1174596088673567,1.97,7.0,24.89126,67.11295,24.930644834412444,67.12374194920473,False,True,True,False,True,False,False
12,2,0,6.23,1.9782390361706734,2.7600000000000002,13.0,31.53425,74.32317,31.57750331934433,74.35902043778529,True,False,False,True,True,False,False
12,2,0,14.8,2.760009940032921,2.586,22.0,33.73654,73.00435,33.76369716236067,73.04483803091705,False,True,False,False,False,True,False
13,2,0,8.1,2.2082744135228043,-0.010000000000000231,16.0,24.94256,67.00531,24.982396677519944,67.04101984138534,False,False,True,False,True,False,False
19,2,0,3.3,1.4586150226995167,1.1600000000000001,-1.0,24.83092,67.14879,24.87104345577765,67.19726887479096,False,True,True,False,False,False,False
17,2,0,5.65,1.8946168546677629,2.2600000000000002,16.0,24.8742,67.02624,24.913528782783256,67.05071110137754,False,True,True,False,True,False,False
21,2,0,8.52,2.253394848803274,1.5,18.0,31.47084,74.34147,31.51798896791968,74.37880706361672,True,False,False,True,True,False,False
20,2,0,9.77,2.3767644911682972,0.32000000000000023,11.0,24.94266,67.09932,24.97316678612704,67.13834924357452,False,True,True,False,True,False,False
8,2,0,10.1,2.4069451083182885,2.422,15.0,31.55742,74.29318,31.60298805993844,74.31565755528628,False,False,False,True,False,True,False
20,1,0,2.94,1.3711807233098425,2.5899999999999994,-1.0,24.82574,67.02512,24.854243741884204,67.03645071884678,False,True,True,False,False,False,False
10,1,0,8.26,2.225704048658088,3.8699999999999997,22.0,24.82586,67.13086,24.860384649562768,67.14714815534228,True,False,True,False,True,False,False
16,2,0,6.16,1.9685099809725544,1.8299999999999998,7.0,24.88304,67.1025,24.913990173778977,67.14020531264397,True,False,True,False,True,False,False
21,2,0,7.3,2.1162555148025524,4.04,5.0,33.69945,73.09914,33.711203880748435,73.11851486345616,False,True,False,False,True,False,False
18,2,0,3.53,1.5107219394949427,1.42,-6.0,33.69165,73.03266,33.71310357770219,73.07793838705942,True,False,False,False,False,False,False
16,2,0,6.08,1.9572739077056285,2.81,8.0,33.73065,73.09036,33.77227214718226,73.10975713053163,False,True,False,False,True,False,False
17,2,0,12.75,2.6210388241125804,2.06,22.0,33.74514,73.01511,33.775049095059124,73.04833268094364,True,False,False,False,False,True,False
9,2,0,13.54,2.6769034721053733,1.6600000000000001,29.0,33.67594,73.07355,33.70799617899623,73.09606956729975,True,False,False,False,False,True,False
18,2,0,1.37,0.8628899551470399,1.42,-5.0,33.69385,73.07289,33.742948210733395,73.11422689206289,False,False,False,False,False,False,False
20,2,0,9.93,2.391511302188447,0.32000000000000023,20.0,24.92755,67.08494,24.94269206391441,67.11040170652697,False,True,True,False,True,False,False
16,2,0,10.47,2.4397349311412793,1.8299999999999998,20.0,24.92991,67.05367,24.9596953545208,67.06621093590023,True,False,True,False,False,True,False
10,2,0,5.88,1.9286186519452522,2.9,4.0,31.50699,74.26338,31.534264815584496,74.29740514661728,False,True,False,True,True,False,False
15,1,0,11.55,2.529720665577793,2.17,11.0,33.73037,73.08178,33.779527894234185,73.11185478124098,False,False,False,False,False,True,False
12,2,0,13.82,2.695977619867941,2.7600000000000002,19.0,31.54752,74.26996,31.58085281912975,74.30705738737785,False,False,False,True,False,True,False
20,2,0,1.9,1.0647107369924282,1.2799999999999998,-6.0,33.67299,73.02907,33.71979206027534,73.07551200602856,True,False,False,False,False,False,False
16,2,0,11.83,2.551786178627545,4.180000000000001,14.0,31.58153,74.26188,31.6081283400881,74.28274999146882,False,False,False,True,False,True,False
9,2,0,9.13,2.315501318260592,2.27,19.0,24.84964,67.10832,24.887946175324725,67.13971147501734,True,False,True,False,True,False,False
11,2,0,13.16,2.6504210882655737,1.2699999999999998,18.0,31.56012,74.30891,31.5706290912676,74.35497576711082,False,False,False,True,False,True,False
16,2,0,9.54,2.355177543113216,4.180000000000001,17.0,31.51236,74.29494,31.55816588635887,74.33646576055871,False,True,False,True,True,False,False
18,2,0,11.14,2.4965057856313524,2.7399999999999998,40.0,24.88933,67.11788,24.93009245893525,67.14189270103489,True,False,True,False,False,True,False
17,2,0,5.79,1.9154509415706047,2.06,0.0,33.72776,73.02715,33.74363175037748,73.04882178586895,True,False,False,False,True,False,False
9,2,0,4.98,1.7884205679625405,1.56,11.0,31.45802,74.30098,31.48273939627751,74.33236667019571,True,False,False,True,False,False,False
16,2,0,7.21,2.105352923464337,2.81,7.0,33.73764,73.01249,33.76739155081025,73.04077101121923,False,False,False,False,True,False,False
17,1,0,14.48,2.739548868161581,3.63,28.0,33.71693,73.0815,33.73735700630962,73.10337582697073,False,False,False,False,False,True,False
18,2,0,11.85,2.553343811341229,2.7399999999999998,24.0,24.90047,67.14075,24.91390164353048,67.16384905546859,False,False,True,False,False,True,False
15,2,0,4.29,1.665818245870208,0.41999999999999993,3.0,24.93272,67.07709,24.96596434086794,67.09360745755876,False,False,True,False,False,False,False
14,2,0,7.16,2.0992441689760155,3.3899999999999997,13.0,33.70218,73.01921,33.722823509434754,73.0445706011891,True,False,False,False,True,False,False
15,2,0,10.55,2.446685436967803,0.41999999999999993,6.0,24.94671,67.12992,24.95909953622925,67.1689507606269,False,True,True,False,False,True,False
20,2,0,9.71,2.3711778844596574,1.2799999999999998,8.0,33.73529,73.07087,33.78087220458008,73.09213414996412,False,False,False,False,True,False,False
8,2,0,11.96,2.561867690924129,3.4699999999999998,19.0,33.69459,73.05439,33.73662949634798,73.09353401919986,False,False,False,False,False,True,False
9,2,0,14.61,2.7479117345273405,1.56,29.0,31.46855,74.31457,31.5184140364822,74.33386295158128,True,False,False,True,False,True,False
15,2,0,13.47,2.6720775406433925,2.27,14.0,31.59723,74.33147,31.61982135263252,74.35760949901122,False,False,False,True,False,True,False
17,2,0,6.4,2.0014800002101243,2.2600000000000002,9.0,24.86283,67.09848,24.879452127190987,67.12587743601453,False,True,True,False,True,False,False
9,2,0,1.09,0.7371640659767197,1.6600000000000001,-5.0,33.72193,73.05488,33.74270138079235,73.10485197903854,True,False,False,False,False,False,False
18,1,0,12.04,2.5680215564985067,0.65,24.0,31.46934,74.322,31.48338662478452,74.35692551414992,False,True,False,True,False,True,False
16,2,0,4.08,1.6253112615903906,4.180000000000001,-7.0,31.54217,74.2688,31.58991600287245,74.29518283607219,False,False,False,True,False,False,False
19,2,0,1.55,0.9360933591703348,1.1600000000000001,-2.0,24.89106,67.04372,24.938066192735626,67.07579519768474,False,True,True,False,False,False,False
14,2,0,6.98,2.0769384114617173,4.14,9.0,24.89673,67.10731,24.91058928078941,67.12010250763393,False,True,True,False,True,False,False
14,2,0,4.25,1.6582280766035324,4.180000000000001,-4.0,31.45005,74.26142,31.47505780767072,74.27355319170788,False,True,False,True,False,False,False
15,2,0,1.61,0.9593502213346021,2.27,5.0,31.55723,74.26327,31.59674834287637,74.30747242918869,False,False,False,True,False,False,False
12,2,0,5.59,1.8855533485144158,2.7600000000000002,-1.0,31.59277,74.28957,31.627407242889007,74.33520260589447,False,False,False,True,True,False,False
9,2,0,12.85,2.6282852326333477,2.27,39.0,24.8732,67.10843,24.92199078852865,67.15290259619292,False,False,True,False,False,True,False
15,2,0,7.86,2.1815467646169897,2.27,9.0,31.53435,74.25746,31.55827356129007,74.27649448726488,False,True,False,True,True,False,False
13,2,0,5.67,1.8976198599275325,2.78,-4.0,31.58315,74.28329,31.600821982298264,74.3219122198318,True,False,False,True,True,False,False
21,2,0,11.17,2.498973906999436,3.62,22.0,24.81063,67.04799,24.83957034350964,67.09790591411017,False,False,True,False,False,True,False
8,1,0,13.13,2.648300196696436,3.7979999999999996,12.0,33.71392,73.02357,33.75246641132449,73.06851712138244,False,True,False,False,False,True,False
12,2,0,10.42,2.435366204227864,1.97,16.0,24.83067,67.00878,24.862510270061343,67.04679222369258,False,False,True,False,False,True,False
13,2,0,5.28,1.8373699804801074,5.396,7.0,33.66033,73.02693,33.69310768076085,73.07480221204365,False,True,False,False,True,False,False
8,2,0,12.21,2.580974118534234,2.422,15.0,31.58778,74.29191,31.606709175674435,74.30843523659927,True,False,False,True,False,True,False
14,2,0,2.4,1.2237754316221157,4.180000000000001,-5.0,31.47759,74.31742,31.51503944112463,74.35352039971147,True,False,False,True,False,False,False
21,2,0,6.68,2.038619547159581,3.62,4.0,24.87616,67.06105,24.90971299572993,67.07876161743276,False,True,True,False,True,False,False
11,2,0,12.3,2.5877640352277083,2.84,15.0,33.7377,73.03718,33.770604615685805,73.08319510915524,False,False,False,False,False,True,False
20,2,0,6.14,1.965712776351493,1.2799999999999998,-3.0,33.72009,73.04312,33.74580036538219,73.09274836958248,False,False,False,False,True,False,False
13,2,0,9.26,2.3282528397426234,5.396,24.0,33.68639,73.03733,33.727557240256274,73.06690866627011,True,False,False,False,True,False,False
11,2,0,2.9,1.3609765531356006,2.36,-2.0,24.88524,67.0006,24.907735894988747,67.01891809361992,True,False,True,False,False,False,False
14,2,0,13.93,2.703372611551099,3.3899999999999997,13.0,33.65186,73.09536,33.695652642102885,73.11578180056439,False,False,False,False,False,True,False
8,1,0,12.4,2.5952547069568657,4.760000000000001,22.0,31.47413,74.32003,31.51448472537672,74.33426186081091,True,False,False,True,False,True,False
11,2,0,1.92,1.0715836162801904,2.36,-1.0,24.80443,67.05174,24.84736534870016,67.0868715597834,False,True,True,False,False,False,False
21,2,0,7.53,2.143589361503588,4.04,4.0,33.71465,73.06871,33.73485808496062,73.10273230624242,True,False,False,False,True,False,False
14,2,0,9.4,2.341805806147327,3.3899999999999997,17.0,33.704,73.03926,33.7212728864526,73.07331000789888,False,True,False,False,True,False,False
20,2,0,7.99,2.196112848483529,1.2799999999999998,19.0,33.69575,73.09895,33.73573674008421,73.1261723785592,False,True,False,False,True,False,False
13,2,0,5.6,1.8870696490323797,-0.010000000000000231,4.0,24.86989,67.10293,24.89305751226592,67.12935558528085,True,False,True,False,True,False,False
10,2,0,8.4,2.2407096892759584,2.6799999999999997,11.0,24.90974,67.02617,24.92920740103872,67.05918051956203,False,False,True,False,True,False,False
19,2,0,12.75,2.6210388241125804,1.1600000000000001,22.0,24.90668,67.05664,24.93322162090974,67.08158788678945,True,False,True,False,False,True,False
10,2,0,6.97,2.075684492802124,2.23,3.0,33.74835,73.04176,33.766831734487724,73.07262165796774,False,True,False,False,True,False,False
13,2,0,2.4,1.2237754316221157,2.78,-5.0,31.55133,74.27958,31.57536352925978,74.30699839539156,False,False,False,True,False,False,False
14,2,0,8.26,2.225704048658088,4.14,21.0,24.80366,67.14828,24.84206090926001,67.17909568903971,True,False,True,False,True,False,False
12,1,0,5.77,1.9125010869241836,-0.020000000000000462,6.0,24.85422,67.05381,24.885390697925747,67.08718583686358,False,True,True,False,True,False,False
10,2,0,3.62,1.5303947050936475,2.6799999999999997,12.0,24.89115,67.06798,24.924040774093672,67.08606329850961,False,False,True,False,False,False,False
9,2,0,9.85,2.3841650799864684,2.27,27.0,24.89171,67.01736,24.922147223063767,67.04725017263793,False,False,True,False,True,False,False
19,2,0,11.46,2.522523513359307,3.3899999999999997,13.0,31.49424,74.31226,31.511765564832253,74.33101990836218,False,True,False,True,False,True,False
14,2,0,2.04,1.1118575154181303,4.14,1.0,24.85314,67.12558,24.88426591523181,67.13677242891416,False,False,True,False,False,False,False
13,2,0,6.02,1.9487632180377197,-0.010000000000000231,5.0,24.86559,67.0374,24.90264832937852,67.0524358941482,False,True,True,False,True,False,False
9,2,0,3.63,1.5325568680981427,1.6600000000000001,5.0,33.73942,73.06804,33.764936014597545,73.10445697712576,False,False,False,False,False,False,False
18,2,0,4.25,1.6582280766035324,2.7399999999999998,4.0,24.83521,67.12813,24.874052010064062,67.17017303680998,False,False,True,False,False,False,False
20,2,0,3.21,1.43746264769429,0.32000000000000023,2.0,24.85247,67.07102,24.893888690639447,67.09003314905316,True,False,True,False,False,False,False
18,2,0,3.84,1.5769147207285403,1.42,2.0,33.6857,73.07596,33.71902370973856,73.08814304367799,False,False,False,False,False,False,False
19,2,0,13.64,2.6837575085331657,3.3899999999999997,21.0,31.54035,74.30878,31.55505434538533,74.34278901643442,False,True,False,True,False,True,False
13,1,0,9.46,2.347558458636777,2.95,21.0,31.53819,74.34345,31.57723245304249,74.39016090609978,False,False,False,True,True,False,False
18,2,0,6.98,2.0769384114617173,1.42,14.0,33.72682,73.07031,33.7414181086927,73.08369776846348,False,True,False,False,True,False,False
9,2,0,1.88,1.0577902941478545,1.56,-3.0,31.48909,74.26726,31.504647099196514,74.29191533569026,False,True,False,True,False,False,False
21,2,0,5.37,1.851599469584072,4.04,3.0,33.66615,73.05017,33.71314496674651,73.07006004359535,False,True,False,False,True,False,False
19,2,0,3.61,1.5282278570085572,3.3899999999999997,-1.0,31.54911,74.25432,31.59114055146286,74.29749617419823,False,True,False,True,False,False,False
18,2,0,11.35,2.513656063073986,1.42,19.0,33.70035,73.02716,33.734601898889885,73.05770989162282,False,True,False,False,False,True,False
16,2,0,2.2,1.1631508098056809,1.8299999999999998,-4.0,24.82713,67.04816,24.876402668094173,67.06185034698896,True,False,True,False,False,False,False
11,2,0,9.77,2.3767644911682972,2.36,13.0,24.81386,67.07625,24.84139422614081,67.09321201321546,False,True,True,False,True,False,False
12,2,0,3.44,1.4906543764441333,2.586,0.0,33.6905,73.0591,33.73591647799673,73.08518635989094,False,True,False,False,False,False,False
17,2,0,2.47,1.244154593958768,2.2600000000000002,11.0,24.81797,67.04127,24.86029845790601,67.0872973819315,True,False,True,False,False,False,False
16,2,0,10.7,2.4595888418037104,4.180000000000001,14.0,31.59869,74.28356,31.61710019077177,74.29796544114608,False,False,False,True,False,True,False
17,1,0,5.3,1.840549633397487,4.712,2.0,31.53362,74.34783,31.57454670766988,74.36208063619169,False,False,False,True,True,False,False
12,2,0,2.79,1.332366019094335,1.97,-3.0,24.86953,67.07829,24.91764218342256,67.11244581200579,True,False,True,False,False,False,False
17,2,0,8.73,2.2752138961979136,2.06,12.0,33.71913,73.00807,33.73084364095896,73.02930275880924,False,False,False,False,True,False,False
10,2,0,9.46,2.347558458636777,2.9,9.0,31.46989,74.34202,31.494384663274857,74.36428789081549,True,False,False,True,True,False,False
19,2,0,12.9,2.631888840136646,3.3899999999999997,18.0,31.48653,74.259,31.51421332068757,74.3045984048646,True,False,False,True,False,True,False
15,2,0,14.28,2.7265447837383743,2.8399999999999994,36.0,33.68396,73.08956,33.71099268586047,73.13115061951179,True,False,False,False,False,True,False
18,2,0,7.21,2.105352923464337,2.7399999999999998,22.0,24.8739,67.13516,24.91898154516173,67.14703255828937,False,True,True,False,True,False,False
13,2,0,11.34,2.5128460184772416,2.78,11.0,31.5595,74.26845,31.5833655877748,74.30498122547431,False,False,False,True,False,True,False
16,2,0,11.39,2.5168896956410514,1.8299999999999998,32.0,24.80493,67.02039,24.827721091561955,67.04406943221153,False,False,True,False,False,True,False
8,2,0,5.77,1.9125010869241836,3.4699999999999998,9.0,33.65267,73.09477,33.69002419700141,73.14305120420173,True,False,False,False,True,False,False
9,2,0,2.75,1.3217558399823195,1.6600000000000001,-2.0,33.67188,73.01075,33.71329780123409,73.02524991831255,False,False,False,False,False,False,False
16,1,0,7.41,2.1294214739848565,3.33,7.0,33.67985,73.06724,33.70300040510218,73.08836448670215,True,False,False,False,True,False,False
11,2,0,4.89,1.7732559976634952,1.2699999999999998,11.0,31.55681,74.27165,31.591065662231053,74.30178210417188,False,True,False,True,False,False,False
17,2,0,6.96,2.0744289998562917,2.5399999999999996,3.0,31.52741,74.34102,31.539151863113734,74.38165216352124,True,False,False,True,True,False,False
12,2,0,9.03,2.305580601973844,2.586,13.0,33.73955,73.09057,33.78847665830639,73.13162861057906,False,False,False,False,True,False,False
18,2,0,13.34,2.663052835171474,1.42,40.0,33.72132,73.05713,33.735620456522284,73.08958377791524,True,False,False,False,False,True,False
11,2,0,10.37,2.4309783077624445,2.84,16.0,33.67956,73.06923,33.69093326543487,73.0873721382471,False,True,False,False,False,True,False
20,2,0,5.06,1.801709800081223,1.2799999999999998,-5.0,33.72932,73.03329,33.75821599875358,73.05131695608404,False,False,False,False,True,False,False
21,2,0,10.07,2.4042387467205457,4.04,15.0,33.74441,73.09479,33.757213931954375,73.12937582718125,True,False,False,False,False,True,False
11,2,0,12.54,2.605648267484129,2.84,23.0,33.71026,73.06783,33.75563829902242,73.10852430644171,False,True,False,False,False,True,False
11,2,0,5.63,1.891604804197771,2.36,6.0,24.84503,67.01776,24.88428793042835,67.06690385335652,False,True,True,False,True,False,False
11,2,0,8.83,2.285438934159075,1.2699999999999998,9.0,31.55437,74.34532,31.60289256451052,74.377548914765,True,False,False,True,True,False,False
20,1,0,6.91,2.0681277817795625,1.5639999999999996,6.0,31.4875,74.25734,31.52402584995901,74.29115465480628,False,True,False,True,True,False,False
13,1,0,5.74,1.9080599249242156,3.122,-3.0,24.8309,67.10639,24.841745992933976,67.13314731911936,True,False,True,False,True,False,False
16,2,0,5.67,1.8976198599275325,1.8299999999999998,14.0,24.8924,67.14132,24.940445081290694,67.18456593068655,True,False,True,False,True,False,False
8,3,0,7.9,2.186051276738094,1.91,6.0,31.4767,74.32743,31.49956736186668,74.3696178314016,False,True,False,True,True,False,False
8,3,0,13.38,2.6658383522929006,3.42,22.0,33.7152,73.06011,33.76219286407725,73.07925100590826,True,False,False,False,False,True,False
17,3,0,9.59,2.359910159613315,0.4899999999999998,5.0,31.47854,74.29588,31.513083922750777,74.31582230828067,False,True,False,True,True,False,False
20,3,0,7.49,2.138889000323256,2.58,16.0,24.89653,67.05906,24.927551749458388,67.0912471410174,True,False,True,False,True,False,False
10,3,0,1.32,0.8415671856782186,1.324,-5.0,24.80681,67.02244,24.832184787029373,67.03768168836582,True,False,True,False,False,False,False
20,3,0,13.03,2.6411978941143697,3.0300000000000002,23.0,31.53168,74.29364,31.55829985782148,74.3391664332808,False,False,False,True,False,True,False
21,3,0,6.21,1.9754689512968577,2.2399999999999993,2.0,24.92375,67.1104,24.95495372253899,67.12143605229916,True,False,True,False,True,False,False
18,3,0,6.48,2.012232791986386,4.800000000000001,1.0,33.70336,73.01055,33.7452439722827,73.05867271145081,True,False,False,False,True,False,False
18,3,0,2.26,1.1817271953786161,3.2600000000000002,-2.0,31.56237,74.27351,31.607505096787825,74.30476660961632,True,False,False,True,False,False,False
17,1,0,5.47,1.8671761085128091,3.63,2.0,33.73525,73.01982,33.78022592126833,73.04392116965202,False,True,False,False,True,False,False
14,3,0,11.99,2.5641798306825083,1.3800000000000001,17.0,33.68454,73.08331,33.70919570666859,73.12349487131063,True,False,False,False,False,True,False
19,3,0,11.33,2.512035317176253,2.2600000000000002,32.0,24.86359,67.03421,24.876391409013245,67.06563073457843,False,True,True,False,False,True,False
18,3,0,13.28,2.658859956911438,3.2600000000000002,35.0,31.57408,74.3269,31.59534543173414,74.33747229959177,False,False,False,True,False,True,False
14,3,0,8.43,2.2438960966453663,1.3800000000000001,11.0,33.66796,73.06698,33.694261056923146,73.08323258393368,False,False,False,False,True,False,False
11,3,0,7.16,2.0992441689760155,3.554,4.0,24.85804,67.12505,24.88330436871931,67.168015976208,False,False,True,False,True,False,False
16,3,0,13.98,2.7067159780890733,3.9899999999999993,22.0,31.53604,74.30078,31.579615758844795,74.34541050919587,True,False,False,True,False,True,False
14,3,0,11.73,2.543961412569315,1.3800000000000001,12.0,33.7087,73.03297,33.73999187269933,73.04642346758607,False,True,False,False,False,True,False
10,3,0,7.62,2.154085084675602,4.37,9.0,31.4713,74.33558,31.48566678807017,74.37174939987041,False,True,False,True,True,False,False
19,3,0,3.01,1.3887912413184778,3.5639999999999996,2.0,33.6904,73.08064,33.73086203262184,73.12019236460645,True,False,False,False,False,False,False
15,3,0,12.96,2.6361960973342264,2.1119999999999997,36.0,24.93673,67.04889,24.952996885373903,67.08723929330259,True,False,True,False,False,True,False
15,1,0,9.17,2.3194422100604686,3.91,9.0,24.819,67.02678,24.84872120500636,67.04005753756152,False,True,True,False,True,False,False
21,3,0,11.04,2.488234439880675,2.53,9.0,31.57655,74.27933,31.61274422668673,74.29093515156313,True,False,False,True,False,True,False
19,3,0,6.03,1.9501867058225737,3.5639999999999996,5.0,33.73332,73.03235,33.75341877190085,73.0535074123455,False,True,False,False,True,False,False
11,3,0,6.35,1.9947003132247452,4.21,5.0,33.71993,73.01286,33.7693261699654,73.0471824914122,False,False,False,False,True,False,False
18,3,0,11.28,2.5079719227189963,3.2600000000000002,21.0,31.46836,74.32591,31.502181971216235,74.36027264677017,False,False,False,True,False,True,False
19,3,0,8.89,2.2915241456346207,3.5639999999999996,15.0,33.69713,73.00018,33.72075202845757,73.04270768159918,False,False,False,False,True,False,False
11,3,0,4.79,1.7561322915849038,4.21,1.0,33.66787,73.01457,33.678034792695705,73.0622042854747,False,False,False,False,False,False,False
13,3,0,4.53,1.7101878155342436,2.04,4.0,31.58949,74.33567,31.61790523501704,74.37872997449203,True,False,False,True,False,False,False
8,3,0,12.06,2.569554123848285,2.752,29.0,24.87677,67.00038,24.901772357764525,67.0148427596954,False,True,True,False,False,True,False
8,3,0,12.5,2.6026896854443837,2.752,11.0,24.86479,67.08352,24.898057623389903,67.12777185235196,False,False,True,False,False,True,False
18,3,0,5.38,1.8531680973566984,0.4600000000000002,11.0,24.80622,67.03981,24.823375149555304,67.07580198507516,True,False,True,False,True,False,False
15,1,0,11.2,2.501435951739211,3.91,33.0,24.81908,67.1372,24.84882174638357,67.16534291238462,True,False,True,False,False,True,False
19,3,0,12.74,2.620311286794203,2.2600000000000002,39.0,24.80342,67.04084,24.847900258890743,67.05230438863369,False,False,True,False,False,True,False
20,3,0,6.06,1.9544450515051506,1.6959999999999997,8.0,33.74444,73.07093,33.77131195277138,73.09798859200909,True,False,False,False,True,False,False
13,3,0,12.07,2.570319527636131,2.04,13.0,31.49952,74.31568,31.51931117858643,74.35452827122133,True,False,False,True,False,True,False
19,3,0,8.73,2.2752138961979136,3.5639999999999996,8.0,33.69331,73.04448,33.742862141009304,73.06220628413078,False,True,False,False,True,False,False
12,3,0,10.14,2.410542234499138,2.706,13.0,31.54503,74.33535,31.573695534558123,74.37994205475844,False,True,False,True,False,True,False
14,3,0,5.53,1.8764069432883397,1.3499999999999999,-3.0,24.87199,67.05727,24.89432293687279,67.09200261208926,False,False,True,False,True,False,False
21,3,0,8.12,2.21046980408624,4.52,7.0,33.71705,73.02178,33.7541163321798,73.03542528692935,False,False,False,False,True,False,False
21,3,0,7.2,2.1041341542702074,4.52,10.0,33.7125,73.06228,33.728384813802705,73.09402955824656,False,True,False,False,True,False,False
18,3,0,1.55,0.9360933591703348,0.4600000000000002,5.0,24.86948,67.13223,24.91561821744313,67.16860208375887,True,False,True,False,False,False,False
20,3,0,9.13,2.315501318260592,1.6959999999999997,14.0,33.73439,73.09283,33.75390745809675,73.13666183730788,True,False,False,False,True,False,False
8,1,0,9.44,2.3456445824544927,3.8899999999999997,11.0,24.83031,67.01651,24.85564551454528,67.0599964785678,True,False,True,False,True,False,False
19,3,0,2.64,1.2919836816486494,2.2600000000000002,-7.0,24.84284,67.11863,24.86542083070673,67.16012826171632,False,False,True,False,False,False,False
19,3,0,1.96,1.085189268335969,3.5639999999999996,-3.0,33.72516,73.0785,33.744345787119606,73.12741485299289,False,False,False,False,False,False,False
13,3,0,10.74,2.4630018143999504,2.09,25.0,24.91749,67.01969,24.953970369277386,67.04779029345836,False,True,True,False,False,True,False
20,3,0,5.3,1.840549633397487,1.6959999999999997,1.0,33.73801,73.02546,33.7491723284754,73.05631147161996,True,False,False,False,True,False,False
21,3,0,5.14,1.814824742159051,4.52,5.0,33.71661,73.09126,33.74789071276448,73.1128064024234,True,False,False,False,True,False,False
19,3,0,1.25,0.8109302162163288,2.41,1.0,31.55649,74.26786,31.570734194228617,74.29333758164135,False,True,False,True,False,False,False
18,3,0,1.48,0.9082585601768908,4.800000000000001,5.0,33.74647,73.00226,33.78006842585904,73.04331469847197,False,False,False,False,False,False,False
14,3,0,6.65,2.0347056478384444,0.8899999999999998,5.0,31.52231,74.25449,31.5547881657004,74.28086516327082,False,False,False,True,True,False,False
20,3,0,5.1,1.8082887711792655,1.6959999999999997,5.0,33.66492,73.0592,33.68671613012386,73.10542036325185,False,True,False,False,True,False,False
9,1,0,2.43,1.2325602611778486,0.8,-1.0,31.5064,74.32563,31.537986471556124,74.33872934506222,False,True,False,True,False,False,False
